Date_Time,TurbClean
4/24/2023 14:59,21.4203
4/24/2023 15:14,14.81371
4/24/2023 15:29,12.84911
4/24/2023 15:44,11.47185
4/24/2023 15:59,14.45371
4/24/2023 16:14,20.25151
4/24/2023 16:29,12.59887
4/24/2023 16:44,10.81715
4/24/2023 16:59,12.94829
4/24/2023 17:14,14.30769
4/24/2023 17:29,10.723236
4/24/2023 17:44,12.2008288
4/24/2023 17:59,14.91005
4/24/2023 18:14,16.07658
4/24/2023 18:29,13.0226
4/24/2023 18:44,14.95398
4/24/2023 18:59,14.53861
4/24/2023 19:14,10.05627
4/24/2023 19:29,11.0612
4/24/2023 19:44,12.98675
4/24/2023 19:59,10.495801
4/24/2023 20:14,14.37354
4/24/2023 20:29,11.4531
4/24/2023 20:44,10.59009
4/24/2023 20:59,9.128041
4/24/2023 21:14,8.899214
4/24/2023 21:29,12.38664
4/24/2023 21:44,8.09011
4/24/2023 21:59,9.2964107
4/24/2023 22:14,8.836675
4/24/2023 22:29,11.14447
4/24/2023 22:44,11.42798
4/24/2023 22:59,9.547137
4/24/2023 23:14,9.730158
4/24/2023 23:29,8.366415
4/24/2023 23:44,7.8670524
4/24/2023 23:59,9.277373
4/25/2023 0:14,8.427092
4/25/2023 0:29,8.451922
4/25/2023 0:44,8.365188
4/25/2023 0:59,8.52897154
4/25/2023 1:14,12.89771
4/25/2023 1:29,12.01816
4/25/2023 1:44,9.577664
4/25/2023 1:59,8.377716
4/25/2023 2:14,11.71445
4/25/2023 2:29,8.347106
4/25/2023 2:44,9.372221
4/25/2023 2:59,7.210066
4/25/2023 3:14,9.137128
4/25/2023 3:29,7.268689
4/25/2023 3:44,7.957746
4/25/2023 3:59,10.60646
4/25/2023 4:14,7.04682
4/25/2023 4:29,8.1505151
4/25/2023 4:44,8.668809
4/25/2023 4:59,8.264239
4/25/2023 5:14,7.395107
4/25/2023 5:29,7.736172
4/25/2023 5:44,11.8064
4/25/2023 5:59,7.373918
4/25/2023 6:14,10.23149
4/25/2023 6:29,8.094889
4/25/2023 6:44,7.270213
4/25/2023 6:59,8.619674
4/25/2023 7:14,10.30795
4/25/2023 7:29,8.333649
4/25/2023 7:44,10.78097
4/25/2023 7:59,9.023009
4/25/2023 8:14,7.910114
4/25/2023 8:29,9.022126
4/25/2023 8:44,8.620781
4/25/2023 8:59,9.710114
4/25/2023 9:14,9.821971
4/25/2023 9:29,10.3705318
4/25/2023 9:44,9.766136
4/25/2023 9:59,8.815733
4/25/2023 10:14,6.875915
4/25/2023 10:29,7.2027
4/25/2023 10:44,9.074491
4/25/2023 10:59,6.305864
4/25/2023 11:14,8.428621
4/25/2023 11:29,7.432886
4/25/2023 11:44,7.402704
4/25/2023 11:59,9.595677
4/25/2023 12:14,8.512943
4/25/2023 12:29,7.253939
4/25/2023 12:44,6.678488
4/25/2023 12:59,8.532841
4/25/2023 13:14,10.48898
4/25/2023 13:29,12.21206
4/25/2023 13:44,7.631894
4/25/2023 13:59,10.02344
4/25/2023 14:14,7.587561
4/25/2023 14:29,7.068102
4/25/2023 14:44,10.24533
4/25/2023 14:59,9.767324
4/25/2023 15:14,8.575769
4/25/2023 15:29,8.241241
4/25/2023 15:44,9.705794
4/25/2023 15:59,8.256757
4/25/2023 16:14,8.3420443
4/25/2023 16:29,6.809498
4/25/2023 16:44,8.809769
4/25/2023 16:59,7.934367
4/25/2023 17:14,7.919132
4/25/2023 17:29,8.938937
4/25/2023 17:44,7.019662
4/25/2023 17:59,10.26927
4/25/2023 18:14,7.314887
4/25/2023 18:29,12.67655
4/25/2023 18:44,9.254982
4/25/2023 18:59,8.258312
4/25/2023 19:14,7.444925
4/25/2023 19:29,8.171468
